id,score,popularity_class
8414,2528,2
8415,2528,2
8416,2522,2
8417,2527,2
8418,2527,2
8419,2523,2
8420,2527,2
8421,2519,2
8422,2527,2
8423,2516,2
8424,2515,2
8425,2523,2
8426,2520,2
8427,2520,2
8428,2520,2
8429,2513,2
8430,2514,2
8431,2514,2
8432,2515,2
8433,2514,2
8434,2517,2
8435,2509,2
8436,2508,2
8437,2505,2
8438,2503,2
8439,2504,2
8440,2507,2
8441,2504,2
8442,2503,2
8443,2503,2
8444,2509,2
8445,2499,2
8446,2503,2
8447,2496,2
8448,2500,2
8449,2493,2
8450,2497,2
8451,2492,2
8452,2494,2
8453,2495,2
8454,2496,2
8455,2497,2
8456,2491,2
8457,2496,2
8458,2494,2
8459,2495,2
8460,2486,2
8461,2484,2
8462,2489,2
8463,2490,2
8464,2485,2
8465,2482,2
8466,2486,2
8467,2485,2
8468,2478,2
8469,2487,2
8470,2486,2
8471,2482,2
8472,2479,2
8473,2485,2
8474,2477,2
8475,2476,2
8476,2484,2
8477,2474,2
8478,2477,2
8479,2473,2
8480,2473,2
8481,2474,2
8482,2472,2
8483,2473,2
8484,2476,2
8485,2472,2
8486,2465,2
8487,2467,2
8488,2469,2
8489,2471,2
8490,2463,2
8491,2466,2
8492,2464,2
8493,2468,2
8494,2461,2
8495,2461,2
8496,2461,2
8497,2463,2
8498,2461,2
8499,2455,1
8500,2454,1
8501,2455,1
8502,2455,1
8503,2459,1
8504,2452,1
8505,2459,1
8506,2447,1
8507,2456,1
8508,2451,1
8509,2447,1
8510,2448,1
8511,2454,1
8512,2455,1
8513,2449,1
8514,2445,1
8515,2441,1
8516,2446,1
8517,2441,1
8518,2447,1
8519,2443,1
8520,2443,1
8521,2449,1
8522,2438,1
8523,2439,1
8524,2437,1
8525,2439,1
8526,2440,1
8527,2435,1
8528,2443,1
8529,2442,1
8530,2438,1
8531,2432,1
8532,2435,1
8533,2438,1
8534,2441,1
8535,2430,1
8536,2435,1
8537,2430,1
8538,2429,1
8539,2428,1
8540,2428,1
8541,2427,1
8542,2430,1
8543,2429,1
8544,2430,1
8545,2424,1
8546,2428,1
8547,2426,1
8548,2425,1
8549,2421,1
8550,2419,1
8551,2425,1
8552,2426,1
8553,2426,1
8554,2419,1
8555,2422,1
8556,2424,1
8557,2420,1
8558,2422,1
8559,2424,1
8560,2422,1
8561,2418,1
8562,2415,1
8563,2414,1
8564,2420,1
8565,2416,1
8566,2415,1
8567,2416,1
8568,2413,1
8569,2413,1
8570,2411,1
8571,2411,1
8572,2411,1
8573,2405,1
8574,2412,1
8575,2414,1
8576,2407,1
8577,2409,1
8578,2407,1
8579,2413,1
8580,2405,1
8581,2406,1
8582,2403,1
8583,2395,1
8584,2405,1
8585,2396,1
8586,2396,1
8587,2403,1
8588,2402,1
8589,2402,1
8590,2400,1
8591,2400,1
8592,2400,1
8593,2399,1
8594,2393,1
8595,2398,1
8596,2390,1
8597,2394,1
8598,2392,1
8599,2392,1
8600,2393,1
8601,2394,1
8602,2396,1
8603,2394,1
8604,2387,1
8605,2392,1
8606,2396,1
8607,2390,1
8608,2392,1
8609,2393,1
8610,2385,1
8611,2393,1
8612,2388,1
8613,2387,1
8614,2381,1
8615,2381,1
8616,2385,1
8617,2380,1
8618,2381,1
8619,2381,1
8620,2378,1
8621,2384,1
8622,2373,1
8623,2376,1
8624,2376,1
8625,2379,1
8626,2379,1
8627,2378,1
8628,2374,1
8629,2373,1
8630,2380,1
8631,2374,1
8632,2374,1
8633,2374,1
8634,2378,1
8635,2373,1
8636,2368,1
8637,2373,1
8638,2374,1
8639,2374,1
8640,2370,1
8641,2366,1
8642,2368,1
8643,2366,1
8644,2367,1
8645,2369,1
8646,2367,1
8647,2362,1
8648,2370,1
8649,2368,1
8650,2369,1
8651,2364,1
8652,2364,1
8653,2361,1
8654,2361,1
8655,2362,1
8656,2361,1
8657,2363,1
8658,2363,1
8659,2359,1
8660,2355,1
8661,2358,1
8662,2358,1
8663,2361,1
8664,2354,1
8665,2357,1
8666,2355,1
8667,2359,1
8668,2358,1
8669,2353,1
8670,2356,1
8671,2356,1
8672,2350,1
8673,2353,1
8674,2351,1
8675,2353,1
8676,2343,1
8677,2347,1
8678,2344,1
8679,2345,1
8680,2342,1
8681,2337,1
8682,2340,1
8683,2339,1
8684,2340,1
8685,2343,1
8686,2334,1
8687,2340,1
8688,2336,1
8689,2345,1
8690,2332,1
8691,2332,1
8692,2342,1
8693,2334,1
8694,2334,1
8695,2338,1
8696,2331,1
8697,2334,1
8698,2332,1
8699,2329,1
8700,2326,1
8701,2330,1
8702,2333,1
8703,2336,1
8704,2333,1
8705,2328,1
8706,2332,1
8707,2327,1
8708,2329,1
8709,2328,1
8710,2325,1
8711,2323,1
8712,2324,1
8713,2329,1
8714,2331,1
8715,2322,1
8716,2328,1
8717,2325,1
8718,2321,1
8719,2327,1
8720,2322,1
8721,2319,1
8722,2327,1
8723,2322,1
8724,2315,1
8725,2313,1
8726,2318,1
8727,2317,1
8728,2316,1
8729,2320,1
8730,2312,1
8731,2316,1
8732,2318,1
8733,2317,1
8734,2313,1
8735,2317,1
8736,2309,1
8737,2310,1
8738,2315,1
8739,2318,1
8740,2308,1
8741,2308,1
8742,2310,1
8743,2311,1
8744,2312,1
8745,2307,0
8746,2305,0
8747,2312,1
8748,2308,1
8749,2307,0
8750,2305,0
8751,2302,0
8752,2312,1
8753,2305,0
8754,2300,0
8755,2305,0
8756,2306,0
8757,2307,0
8758,2308,1
8759,2302,0
8760,2303,0
8761,2299,0
8762,2304,0
8763,2302,0
8764,2298,0
8765,2300,0
8766,2295,0
8767,2299,0
8768,2301,0
8769,2299,0
8770,2299,0
8771,2303,0
8772,2302,0
8773,2292,0
8774,2297,0
8775,2300,0
8776,2293,0
8777,2297,0
8778,2289,0
8779,2289,0
8780,2296,0
8781,2288,0
8782,2290,0
8783,2295,0
8784,2293,0
8785,2293,0
8786,2292,0
8787,2284,0
8788,2290,0
8789,2285,0
8790,2287,0
8791,2284,0
8792,2289,0
8793,2285,0
8794,2284,0
8795,2286,0
8796,2285,0
8797,2286,0
8798,2281,0
8799,2279,0
8800,2279,0
8801,2286,0
8802,2284,0
8803,2279,0
8804,2283,0
8805,2282,0
8806,2280,0
8807,2282,0
8808,2280,0
8809,2276,0
8810,2284,0
8811,2282,0
8812,2274,0
8813,2279,0
8814,2277,0
8815,2278,0
8816,2275,0
8817,2278,0
8818,2274,0
8819,2275,0
8820,2274,0
8821,2272,0
8822,2266,0
8823,2267,0
8824,2273,0
8825,2270,0
8826,2272,0
8827,2272,0
8828,2272,0
8829,2268,0
8830,2270,0
8831,2267,0
8832,2267,0
8833,2266,0
8834,2271,0
8835,2273,0
8836,2264,0
8837,2269,0
8838,2268,0
8839,2263,0
8840,2268,0
8841,2266,0
8842,2267,0
8843,2263,0
8844,2267,0
8845,2267,0
8846,2268,0
8847,2257,0
8848,2262,0
8849,2261,0
8850,2267,0
8851,2262,0
8852,2264,0
8853,2264,0
8854,2262,0
8855,2259,0
8856,2258,0
8857,2257,0
8858,2256,0
8859,2256,0
8860,2257,0
8861,2255,0
8862,2258,0
8863,2259,0
8864,2257,0
8865,2255,0
8866,2257,0
8867,2253,0
8868,2257,0
8869,2254,0
8870,2258,0
8871,2253,0
8872,2255,0
8873,2249,0
8874,2246,0
8875,2244,0
8876,2247,0
8877,2249,0
8878,2244,0
8879,2249,0
8880,2247,0
8881,2242,0
8882,2245,0
8883,2246,0
8884,2244,0
8885,2240,0
8886,2250,0
8887,2242,0
8888,2246,0
8889,2238,0
8890,2241,0
8891,2239,0
8892,2240,0
8893,2322,1
8894,2245,0
8895,2240,0
8896,2243,0
8897,2241,0
8898,2242,0
8899,2234,0
8900,2232,0
8901,2237,0
8902,2238,0
8903,2235,0
8904,2237,0
8905,2236,0
8906,2234,0
8907,2236,0
8908,2233,0
8909,2233,0
8910,2235,0
8911,2232,0
8912,2230,0
8913,2233,0
8914,2236,0
8915,2231,0
8916,2235,0
8917,2225,0
8918,2228,0
8919,2232,0
8920,2232,0
8921,2223,0
8922,2221,0
8923,2223,0
8924,2224,0
8925,2226,0
8926,2222,0
8927,2222,0
8928,2222,0
8929,2226,0
8930,2229,0
8931,2222,0
8932,2224,0
8933,2227,0
8934,2219,0
8935,2225,0
8936,2224,0
8937,2228,0
8938,2224,0
8939,2225,0
8940,2217,0
8941,2220,0
8942,2221,0
8943,2218,0
8944,2222,0
8945,2222,0
8946,2227,0
8947,2218,0
8948,2216,0
8949,2225,0
8950,2223,0
8951,2226,0
8952,2223,0
8953,2220,0
8954,2222,0
8955,2218,0
8956,2217,0
8957,2218,0
8958,2219,0
8959,2222,0
8960,2218,0
8961,2214,0
8962,2216,0
8963,2220,0
8964,2218,0
8965,2220,0
8966,2210,0
8967,2207,0
8968,2213,0
8969,2217,0
8970,2217,0
8971,2205,0
8972,2210,0
8973,2209,0
8974,2207,0
8975,2211,0
8976,2213,0
8977,2206,0
8978,2210,0
8979,2203,0
8980,2208,0
8981,2208,0
8982,2203,0
8983,2199,0
8984,2205,0
8985,2202,0
8986,2199,0
8987,2209,0
8988,2203,0
8989,2203,0
8990,2207,0
8991,2208,0
8992,2197,0
8993,2202,0
8994,2202,0
8995,2199,0
8996,2204,0
8997,2199,0
8998,2203,0
8999,21304,3
9000,18793,3
9001,14883,3
9002,14148,3
9003,12962,3
9004,12942,3
9005,12796,3
9006,12529,3
9007,12330,3
9008,11694,3
9009,11189,3
9010,10875,3
9011,10672,3
9012,10336,3
9013,9954,3
9014,9665,3
9015,9621,3
9016,9401,3
9017,9012,3
9018,8714,3
9019,8253,3
9020,8217,3
9021,7964,3
9022,7920,3
9023,7551,3
9024,7574,3
9025,7197,3
9026,7186,3
9027,7166,3
9028,7110,3
9029,7071,3
9030,7068,3
9031,7054,3
9032,6973,3
9033,6943,3
9034,6812,3
9035,6810,3
9036,6509,3
9037,6431,3
9038,6415,3
9039,6386,3
9040,6348,3
9041,6296,3
9042,6277,3
9043,6257,3
9044,6136,3
9045,6098,3
9046,6093,3
9047,6063,3
9048,6010,3
9049,5917,3
9050,5917,3
9051,5912,3
9052,5908,3
9053,5896,3
9054,5854,3
9055,5840,3
9056,5740,3
9057,5729,3
9058,5729,3
9059,5687,3
9060,5682,3
9061,5678,3
9062,5663,3
9063,5666,3
9064,5659,3
9065,5624,3
9066,5608,3
9067,5578,3
9068,5583,3
9069,5566,3
9070,5525,3
9071,5470,3
9072,5462,3
9073,5427,3
9074,5376,3
9075,5328,3
9076,5273,3
9077,5274,3
9078,5249,3
9079,5247,3
9080,5210,3
9081,5189,3
9082,5176,3
9083,5163,3
9084,5146,3
9085,5129,3
9086,5118,3
9087,5102,3
9088,5101,3
9089,5091,3
9090,5047,3
9091,5044,3
9092,5024,3
9093,4985,3
9094,4992,3
9095,4984,3
9096,4969,3
9097,4906,3
9098,4893,3
9099,4874,3
9100,4869,3
9101,4859,3
9102,4864,3
9103,4853,3
9104,4854,3
9105,4843,3
9106,4820,3
9107,4823,3
9108,4807,3
9109,4802,3
9110,4771,3
9111,4760,3
9112,4762,3
9113,4733,3
9114,4723,3
9115,4720,3
9116,4703,3
9117,4704,3
9118,4688,3
9119,4680,3
9120,4665,3
9121,4642,3
9122,4623,3
9123,4625,3
9124,4584,3
9125,4568,3
9126,4555,3
9127,4556,3
9128,4544,3
9129,4543,3
9130,4501,3
9131,4509,3
9132,4489,3
9133,4484,3
9134,4444,3
9135,4427,3
9136,4402,3
9137,4368,3
9138,4360,3
9139,4354,3
9140,4356,3
9141,4344,3
9142,4341,3
9143,4332,3
9144,4327,3
9145,4317,3
9146,4314,3
9147,4314,3
9148,4305,3
9149,4294,3
9150,4263,3
9151,4267,3
9152,4234,3
9153,4213,3
9154,4206,3
9155,4201,3
9156,4202,3
9157,4202,3
9158,4191,3
9159,4182,3
9160,4158,3
9161,4155,3
9162,4145,3
9163,4147,3
9164,4146,3
9165,4143,3
9166,4143,3
9167,4131,3
9168,4111,3
9169,4113,3
9170,4100,3
9171,4113,3
9172,4105,3
9173,4095,3
9174,4087,3
9175,4085,3
9176,4084,3
9177,4078,3
9178,4073,3
9179,4049,3
9180,4055,3
9181,4051,3
9182,4052,3
9183,4044,3
9184,4029,3
9185,4035,3
9186,4041,3
9187,4026,3
9188,4030,3
9189,4022,3
9190,4012,3
9191,4005,3
9192,4004,3
9193,3998,3
9194,3986,3
9195,3984,3
9196,3984,3
9197,3983,3
9198,3978,3
9199,3966,3
9200,3969,3
9201,3969,3
9202,3971,3
9203,3963,3
9204,3961,3
9205,3964,3
9206,3950,3
9207,3958,3
9208,3945,3
9209,3942,3
9210,3931,3
9211,3938,3
9212,3933,3
9213,3933,3
9214,3924,3
9215,3930,3
9216,3925,3
9217,3913,3
9218,3904,3
9219,3903,3
9220,3902,3
9221,3883,3
9222,3873,3
9223,3880,3
9224,3866,3
9225,3860,3
9226,3855,3
9227,3853,3
9228,3851,3
9229,3842,3
9230,3841,3
9231,3832,3
9232,3832,3
9233,3830,3
9234,3816,3
9235,3814,3
9236,3804,3
9237,3791,3
9238,3793,3
9239,3786,3
9240,3785,3
9241,3786,3
9242,3785,3
9243,3767,3
9244,3768,3
9245,3762,3
9246,3763,3
9247,3755,3
9248,3752,3
9249,3751,2
9250,3752,3
9251,3743,2
9252,3739,2
9253,3746,2
9254,3735,2
9255,3732,2
9256,3739,2
9257,3730,2
9258,3725,2
9259,3723,2
9260,3724,2
9261,3724,2
9262,3720,2
9263,3726,2
9264,3706,2
9265,3709,2
9266,3707,2
9267,3707,2
9268,3701,2
9269,3696,2
9270,3695,2
9271,3682,2
9272,3679,2
9273,3668,2
9274,3673,2
9275,3663,2
9276,3660,2
9277,3661,2
9278,3647,2
9279,3653,2
9280,3645,2
9281,3651,2
9282,3654,2
9283,3646,2
9284,3639,2
9285,3638,2
9286,3636,2
9287,3637,2
9288,3618,2
9289,3614,2
9290,3613,2
9291,3614,2
9292,3615,2
9293,3608,2
9294,3603,2
9295,3600,2
9296,3597,2
9297,3595,2
9298,3587,2
9299,3580,2
9300,3578,2
9301,3580,2
9302,3580,2
9303,3572,2
9304,3566,2
9305,3568,2
9306,3560,2
9307,3566,2
9308,3564,2
9309,3564,2
9310,3553,2
9311,3552,2
9312,3545,2
9313,3541,2
9314,3540,2
9315,3541,2
9316,3540,2
9317,3539,2
9318,3540,2
9319,3540,2
9320,3524,2
9321,3526,2
9322,3520,2
9323,3526,2
9324,3515,2
9325,3513,2
9326,3519,2
9327,3511,2
9328,3503,2
9329,3504,2
9330,3511,2
9331,3505,2
9332,3503,2
9333,3489,2
9334,3495,2
9335,3500,2
9336,3495,2
9337,3488,2
9338,3488,2
9339,3487,2
9340,3486,2
9341,3485,2
9342,3484,2
9343,3479,2
9344,3482,2
9345,3476,2
9346,3471,2
9347,3475,2
9348,3474,2
9349,3467,2
9350,3474,2
9351,3472,2
9352,3468,2
9353,3464,2
9354,3465,2
9355,3460,2
9356,3463,2
9357,3460,2
9358,3453,2
9359,3450,2
9360,3450,2
9361,3445,2
9362,3441,2
9363,3439,2
9364,3440,2
9365,3435,2
9366,3432,2
9367,3436,2
9368,3428,2
9369,3429,2
9370,3425,2
9371,3430,2
9372,3426,2
9373,3429,2
9374,3414,2
9375,3422,2
9376,3427,2
9377,3415,2
9378,3412,2
9379,3407,2
9380,3404,2
9381,3403,2
9382,3407,2
9383,3406,2
9384,3398,2
9385,3393,2
9386,3407,2
9387,3395,2
9388,3398,2
9389,3393,2
9390,3391,2
9391,3389,2
9392,3384,2
9393,3397,2
9394,3385,2
9395,3376,2
9396,3370,2
9397,3374,2
9398,3379,2
9399,3377,2
9400,3367,2
9401,3374,2
9402,3367,2
9403,3370,2
9404,3367,2
9405,3365,2
9406,3367,2
9407,3361,2
9408,3360,2
9409,3360,2
9410,3359,2
9411,3360,2
9412,3357,2
9413,3360,2
9414,3351,2
9415,3354,2
9416,3352,2
9417,3355,2
9418,3347,2
9419,3345,2
9420,3343,2
9421,3338,2
9422,3344,2
9423,3346,2
9424,3335,2
9425,3340,2
9426,3334,2
9427,3327,2
9428,3334,2
9429,3332,2
9430,3326,2
9431,3323,2
9432,3323,2
9433,3317,2
9434,3318,2
9435,3322,2
9436,3328,2
9437,3324,2
9438,3319,2
9439,3318,2
9440,3314,2
9441,3319,2
9442,3308,2
9443,3312,2
9444,3319,2
9445,3313,2
9446,3314,2
9447,3308,2
9448,3299,2
9449,3301,2
9450,3306,2
9451,3307,2
9452,3307,2
9453,3302,2
9454,3302,2
9455,3297,2
9456,3299,2
9457,3295,2
9458,3292,2
9459,3294,2
9460,3291,2
9461,3293,2
9462,3292,2
9463,3297,2
9464,3291,2
9465,3285,2
9466,3291,2
9467,3284,2
9468,3282,2
9469,3283,2
9470,3284,2
9471,3284,2
9472,3284,2
9473,3283,2
9474,3270,2
9475,3272,2
9476,3273,2
9477,3273,2
9478,3267,2
9479,3271,2
9480,3271,2
9481,3272,2
9482,3260,2
9483,3261,2
9484,3266,2
9485,3260,2
9486,3260,2
9487,3268,2
9488,3263,2
9489,3253,2
9490,3257,2
9491,3250,1
9492,3254,2
9493,3262,2
9494,3249,1
9495,3257,2
9496,3252,1
9497,3255,2
9498,3249,1
9499,3258,2
9500,3255,2
9501,3253,2
9502,3242,1
9503,3252,1
9504,3249,1
9505,3240,1
9506,3244,1
9507,3247,1
9508,3242,1
9509,3248,1
9510,3248,1
9511,3243,1
9512,3246,1
9513,3249,1
9514,3235,1
9515,3231,1
9516,3234,1
9517,3233,1
9518,3234,1
9519,3230,1
9520,3223,1
9521,3228,1
9522,3221,1
9523,3214,1
9524,3216,1
9525,3217,1
9526,3213,1
9527,3201,1
9528,3207,1
9529,3209,1
9530,3203,1
9531,3195,1
9532,3195,1
9533,3197,1
9534,3195,1
9535,3197,1
9536,3190,1
9537,3187,1
9538,3191,1
9539,3195,1
9540,3190,1
9541,3193,1
9542,3182,1
9543,3186,1
9544,3174,1
9545,3175,1
9546,3184,1
9547,3184,1
9548,3182,1
9549,3183,1
9550,3188,1
9551,3184,1
9552,3179,1
9553,3178,1
9554,3179,1
9555,3173,1
9556,3173,1
9557,3167,1
9558,3171,1
9559,3161,1
9560,3163,1
9561,3166,1
9562,3163,1
9563,3160,1
9564,3157,1
9565,3156,1
9566,3164,1
9567,3158,1
9568,3153,1
9569,3152,1
9570,3142,1
9571,3146,1
9572,3150,1
9573,3143,1
9574,3144,1
9575,3146,1
9576,3138,1
9577,3141,1
9578,3138,1
9579,3140,1
9580,3129,1
9581,3141,1
9582,3134,1
9583,3130,1
9584,3132,1
9585,3131,1
9586,3126,1
9587,3124,1
9588,3128,1
9589,3128,1
9590,3132,1
9591,3125,1
9592,3125,1
9593,3122,1
9594,3119,1
9595,3120,1
9596,3120,1
9597,3113,1
9598,3112,1
9599,3113,1
9600,3116,1
9601,3110,1
9602,3114,1
9603,3112,1
9604,3111,1
9605,3106,1
9606,3113,1
9607,3105,1
9608,3107,1
9609,3108,1
9610,3109,1
9611,3106,1
9612,3105,1
9613,3096,1
9614,3101,1
9615,3101,1
9616,3094,1
9617,3094,1
9618,3096,1
9619,3095,1
9620,3099,1
9621,3100,1
9622,3100,1
9623,3097,1
9624,3091,1
9625,3093,1
9626,3092,1
9627,3097,1
9628,3092,1
9629,3092,1
9630,3081,1
9631,3090,1
9632,3089,1
9633,3086,1
9634,3092,1
9635,3085,1
9636,3090,1
9637,3083,1
9638,3086,1
9639,3085,1
9640,3075,1
9641,3086,1
9642,3082,1
9643,3076,1
9644,3076,1
9645,3076,1
9646,3074,1
9647,3073,1
9648,3079,1
9649,3077,1
9650,3066,1
9651,3070,1
9652,3069,1
9653,3069,1
9654,3061,1
9655,3069,1
9656,3064,1
9657,3067,1
9658,3064,1
9659,3064,1
9660,3068,1
9661,3059,1
9662,3063,1
9663,3063,1
9664,3063,1
9665,3056,1
9666,3062,1
9667,3054,1
9668,3065,1
9669,3063,1
9670,3061,1
9671,3059,1
9672,3052,1
9673,3056,1
9674,3052,1
9675,3052,1
9676,3045,1
9677,3051,1
9678,3051,1
9679,3054,1
9680,3051,1
9681,3044,1
9682,3047,1
9683,3048,1
9684,3043,1
9685,3053,1
9686,3048,1
9687,3051,1
9688,3045,1
9689,3047,1
9690,3036,1
9691,3041,1
9692,3041,1
9693,3039,1
9694,3028,1
9695,3035,1
9696,3036,1
9697,3034,1
9698,3040,1
9699,3034,1
9700,3026,1
9701,3025,1
9702,3032,1
9703,3023,1
9704,3029,1
9705,3022,1
9706,3024,1
9707,3029,1
9708,3022,1
9709,3022,1
9710,3028,1
9711,3026,1
9712,3019,1
9713,3018,1
9714,3023,1
9715,3023,1
9716,3012,1
9717,3018,1
9718,3015,1
9719,3017,1
9720,3013,1
9721,3011,1
9722,3010,1
9723,3010,1
9724,3008,1
9725,3008,1
9726,3010,1
9727,3002,1
9728,3010,1
9729,3004,1
9730,3002,1
9731,3001,1
9732,3001,1
9733,3004,1
9734,3003,1
9735,2998,1
9736,3024,1
9737,2997,1
9738,2996,1
9739,2992,1
9740,2997,1
9741,2992,1
9742,2990,1
9743,2994,1
9744,2989,1
9745,2989,1
9746,2989,1
9747,2988,1
9748,2993,1
9749,2985,0
9750,2980,0
9751,2985,0
9752,2988,1
9753,2982,0
9754,2986,0
9755,2983,0
9756,2981,0
9757,2982,0
9758,2979,0
9759,2985,0
9760,2983,0
9761,2981,0
9762,2977,0
9763,2978,0
9764,2972,0
9765,2967,0
9766,2971,0
9767,2975,0
9768,2974,0
9769,2972,0
9770,2974,0
9771,2974,0
9772,2972,0
9773,2972,0
9774,2966,0
9775,2966,0
9776,2964,0
9777,2966,0
9778,2961,0
9779,2963,0
9780,2963,0
9781,2959,0
9782,2959,0
9783,2967,0
9784,2962,0
9785,2963,0
9786,2964,0
9787,2963,0
9788,2963,0
9789,2962,0
9790,2958,0
9791,2957,0
9792,2959,0
9793,2961,0
9794,2964,0
9795,2956,0
9796,2951,0
9797,2958,0
9798,2953,0
9799,2958,0
9800,2959,0
9801,2957,0
9802,2948,0
9803,2952,0
9804,2961,0
9805,2953,0
9806,2951,0
9807,2951,0
9808,2960,0
9809,2945,0
9810,2948,0
9811,2941,0
9812,2951,0
9813,2948,0
9814,2943,0
9815,2946,0
9816,2948,0
9817,2946,0
9818,2950,0
9819,2938,0
9820,2947,0
9821,2942,0
9822,2932,0
9823,2938,0
9824,2935,0
9825,2942,0
9826,2934,0
9827,2930,0
9828,2933,0
9829,2931,0
9830,2934,0
9831,2925,0
9832,2930,0
9833,2935,0
9834,2932,0
9835,2929,0
9836,2931,0
9837,2921,0
9838,2930,0
9839,2928,0
9840,2921,0
9841,2926,0
9842,2928,0
9843,2923,0
9844,2925,0
9845,2926,0
9846,2918,0
9847,2923,0
9848,2916,0
9849,2925,0
9850,2918,0
9851,2929,0
9852,2918,0
9853,2928,0
9854,2927,0
9855,2923,0
9856,2915,0
9857,2912,0
9858,2915,0
9859,2913,0
9860,2920,0
9861,2918,0
9862,2915,0
9863,2913,0
9864,2912,0
9865,2907,0
9866,2909,0
9867,2910,0
9868,2907,0
9869,2913,0
9870,2910,0
9871,2907,0
9872,2900,0
9873,2907,0
9874,2901,0
9875,2906,0
9876,2902,0
9877,2899,0
9878,2903,0
9879,2903,0
9880,2897,0
9881,2908,0
9882,2895,0
9883,2896,0
9884,2900,0
9885,2899,0
9886,2903,0
9887,2898,0
9888,2902,0
9889,2887,0
9890,2891,0
9891,2892,0
9892,2887,0
9893,2896,0
9894,2887,0
9895,2891,0
9896,2892,0
9897,2890,0
9898,2894,0
9899,2889,0
9900,2886,0
9901,2890,0
9902,2893,0
9903,2881,0
9904,2880,0
9905,2881,0
9906,2889,0
9907,2887,0
9908,2883,0
9909,2890,0
9910,2883,0
9911,2879,0
9912,2884,0
9913,2886,0
9914,2883,0
9915,2879,0
9916,2880,0
9917,2880,0
9918,2874,0
9919,2878,0
9920,2874,0
9921,2876,0
9922,2883,0
9923,2878,0
9924,2880,0
9925,2872,0
9926,2876,0
9927,2872,0
9928,2878,0
9929,2865,0
9930,2868,0
9931,2871,0
9932,2869,0
9933,2866,0
9934,2871,0
9935,2870,0
9936,2862,0
9937,2872,0
9938,2876,0
9939,2865,0
9940,2863,0
9941,2870,0
9942,2868,0
9943,2871,0
9944,2866,0
9945,2867,0
9946,2863,0
9947,2868,0
9948,2864,0
9949,2865,0
9950,2867,0
9951,2867,0
9952,2860,0
9953,2861,0
9954,2856,0
9955,2863,0
9956,2860,0
9957,2864,0
9958,2854,0
9959,2857,0
9960,2856,0
9961,2861,0
9962,2861,0
9963,2863,0
9964,2853,0
9965,2863,0
9966,2856,0
9967,2857,0
9968,2850,0
9969,2855,0
9970,2851,0
9971,2851,0
9972,2853,0
9973,2854,0
9974,2853,0
9975,2850,0
9976,2845,0
9977,2846,0
9978,2843,0
9979,2855,0
9980,2847,0
9981,2849,0
9982,2851,0
9983,2852,0
9984,2843,0
9985,2843,0
9986,2852,0
9987,2850,0
9988,2852,0
9989,2849,0
9990,2847,0
9991,2843,0
9992,2839,0
9993,2846,0
9994,2836,0
9995,2839,0
9996,2839,0
9997,2838,0
9998,2842,0
9999,5216,3
10000,4562,3
10001,4413,3
10002,4047,3
10003,3808,3
10004,3738,3
10005,3703,3
10006,3614,3
10007,3587,3
10008,3575,3
10009,3533,3
10010,3487,3
10011,3460,3
10012,3411,3
10013,3403,3
10014,3404,3
10015,3383,3
10016,3337,3
10017,3304,3
10018,3267,3
10019,3257,3
10020,3238,3
10021,3226,3
10022,3211,3
10023,3199,3
10024,3198,3
10025,3136,3
10026,3122,3
10027,3120,3
10028,3112,3
10029,3102,3
10030,3083,3
10031,3067,3
10032,3076,3
10033,3065,3
10034,3052,3
10035,3049,3
10036,3040,3
10037,3048,3
10038,3027,3
10039,3021,3
10040,2992,3
10041,2976,3
10042,2986,3
10043,2965,3
10044,2954,3
10045,2955,3
10046,2953,3
10047,2940,3
10048,2935,3
10049,2932,3
10050,2928,3
10051,2910,3
10052,2901,3
10053,2913,3
10054,2899,3
10055,2895,3
10056,2891,3
10057,2895,3
10058,2889,3
10059,2883,3
10060,2874,3
10061,2870,3
10062,2876,3
10063,2869,3
10064,2854,3
10065,2849,3
10066,2833,3
10067,2825,3
10068,2819,3
10069,2820,3
10070,2824,3
10071,2812,3
10072,2816,3
10073,2814,3
10074,2813,3
10075,2796,3
10076,2795,3
10077,2782,3
10078,2767,3
10079,2765,3
10080,2763,3
10081,2749,3
10082,2750,3
10083,2739,3
10084,2733,3
10085,2715,3
10086,2708,3
10087,2707,3
10088,2704,3
10089,2705,3
10090,2706,3
10091,2700,3
10092,2690,3
10093,2685,3
10094,2677,3
10095,2683,3
10096,2681,3
10097,2679,3
10098,2679,3
10099,2673,3
10100,2668,3
10101,2656,3
10102,2662,3
10103,2661,3
10104,2656,3
10105,2650,3
10106,2654,3
10107,2639,3
10108,2637,3
10109,2632,3
10110,2633,3
10111,2636,3
10112,2623,3
10113,2628,3
10114,2621,3
10115,2618,3
10116,2621,3
10117,2617,3
10118,2613,3
10119,2617,3
10120,2606,3
10121,2613,3
10122,2611,3
10123,2599,3
10124,2589,3
10125,2599,3
10126,2595,3
10127,2598,3
10128,2584,3
10129,2595,3
10130,2588,3
10131,2578,3
10132,2580,3
10133,2579,3
10134,2584,3
10135,2579,3
10136,2581,3
10137,2574,3
10138,2572,3
10139,2574,3
10140,2574,3
10141,2574,3
10142,2572,3
10143,2558,3
10144,2555,3
10145,2557,3
10146,2558,3
10147,2552,3
10148,2556,3
10149,2551,3
10150,2557,3
10151,2549,3
10152,2540,3
10153,2532,3
10154,2538,3
10155,2529,3
10156,2526,3
10157,2530,3
10158,2535,3
10159,2525,3
10160,2527,3
10161,2526,3
